#  Table f555w.UVIS2.fits[1]  Fri 11:54:39 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

  371           2070.     8.503530E-8
  372           2071.     8.486189E-8
  373           2072.     8.439102E-8
  374           2073.     8.391825E-8
  375           2074.     8.344363E-8
  376           2075.     8.296711E-8
  377           2076.     8.248868E-8
  378           2077.     8.200833E-8
  379           2078.     8.152612E-8
  380           2079.     8.104198E-8
  381           2080.     8.055595E-8
  382           2081.     8.026495E-8
  383           2082.     8.034734E-8
  384           2083.     8.042969E-8
  385           2084.     8.051207E-8
  386           2085.     8.059438E-8
  387           2086.     8.067668E-8
  388           2087.     8.075898E-8
  389           2088.     8.084123E-8
  390           2089.     8.092348E-8
  391           2090.     8.100570E-8
  392           2091.     8.102446E-8
  393           2092.     8.091897E-8
  394           2093.     8.081280E-8
  395           2094.     8.070597E-8
  396           2095.     8.059843E-8
  397           2096.     8.049025E-8
  398           2097.     8.038141E-8
  399           2098.     8.027185E-8
  400           2099.     8.016165E-8
  401           2100.     8.005073E-8
  402           2101.     7.985584E-8
  403           2102.     7.923087E-8
  404           2103.     7.860051E-8
  405           2104.     7.796478E-8
  406           2105.     7.732358E-8
  407           2106.     7.667698E-8
  408           2107.     7.602493E-8
  409           2108.     7.536741E-8
  410           2109.     7.470439E-8
  411           2110.     7.403584E-8
  412           2111.     7.360174E-8
  413           2112.     7.365187E-8
  414           2113.     7.370122E-8
  415           2114.     7.374985E-8
  416           2115.     7.379770E-8
  417           2116.     7.384483E-8
  418           2117.     7.389122E-8
  419           2118.     7.393682E-8
  420           2119.     7.398167E-8
  421           2120.     7.402578E-8
  422           2121.     7.400223E-8
  423           2122.     7.385758E-8
  424           2123.     7.371101E-8
  425           2124.     7.356252E-8
  426           2125.     7.341215E-8
  427           2126.     7.325982E-8
  428           2127.     7.310559E-8
  429           2128.     7.294938E-8
  430           2129.     7.279127E-8
  431           2130.     7.263120E-8
  432           2131.     7.238170E-8
  433           2132.     7.193781E-8
  434           2133.     7.149006E-8
  435           2134.     7.103852E-8
  436           2135.     7.058311E-8
  437           2136.     7.012388E-8
  438           2137.     6.966076E-8
  439           2138.     6.919377E-8
  440           2139.     6.872287E-8
  441           2140.     6.824810E-8
  442           2141.     6.800526E-8
  443           2142.     6.825299E-8
  444           2143.     6.850139E-8
  445           2144.     6.875047E-8
  446           2145.     6.900022E-8
  447           2146.     6.925062E-8
  448           2147.     6.950169E-8
  449           2148.     6.975342E-8
  450           2149.     7.000583E-8
  451           2150.     7.025893E-8
  452           2151.     7.029922E-8
  453           2152.     6.989404E-8
  454           2153.     6.948548E-8
  455           2154.     6.907349E-8
  456           2155.     6.865813E-8
  457           2156.     6.823931E-8
  458           2157.     6.781707E-8
  459           2158.     6.739138E-8
  460           2159.     6.696222E-8
  461           2160.     6.652959E-8
  462           2161.     6.618023E-8
  463           2162.     6.602787E-8
  464           2163.     6.587388E-8
  465           2164.     6.571815E-8
  466           2165.     6.556080E-8
  467           2166.     6.540176E-8
  468           2167.     6.524099E-8
  469           2168.     6.507857E-8
  470           2169.     6.491445E-8
  471           2170.     6.474858E-8
  472           2171.     6.474352E-8
  473           2172.     6.507494E-8
  474           2173.     6.540756E-8
  475           2174.     6.574142E-8
  476           2175.     6.607647E-8
  477           2176.     6.641279E-8
  478           2177.     6.675027E-8
  479           2178.     6.708900E-8
  480           2179.     6.742897E-8
  481           2180.     6.777016E-8
  482           2181.     6.797045E-8
  483           2182.     6.786760E-8
  484           2183.     6.776332E-8
  485           2184.     6.765769E-8
  486           2185.     6.755068E-8
  487           2186.     6.744227E-8
  488           2187.     6.733244E-8
  489           2188.     6.722123E-8
  490           2189.     6.710861E-8
  491           2190.     6.699459E-8
  492           2191.     6.704912E-8
  493           2192.     6.747725E-8
  494           2193.     6.790707E-8
  495           2194.     6.833864E-8
  496           2195.     6.877195E-8
  497           2196.     6.920696E-8
  498           2197.     6.964375E-8
  499           2198.     7.008224E-8
  500           2199.     7.052252E-8
  501           2200.     7.096454E-8
  502           2201.     7.119073E-8
  503           2202.     7.099633E-8
  504           2203.     7.080043E-8
  505           2204.     7.060293E-8
  506           2205.     7.040391E-8
  507           2206.     7.020336E-8
  508           2207.     7.000117E-8
  509           2208.     6.979746E-8
  510           2209.     6.959220E-8
  511           2210.     6.938535E-8
  512           2211.     6.925510E-8
  513           2212.     6.928687E-8
  514           2213.     6.931822E-8
  515           2214.     6.934918E-8
  516           2215.     6.937967E-8
  517           2216.     6.940977E-8
  518           2217.     6.943947E-8
  519           2218.     6.946872E-8
  520           2219.     6.949756E-8
  521           2220.     6.952594E-8
  522           2221.     6.946528E-8
  523           2222.     6.920932E-8
  524           2223.     6.895151E-8
  525           2224.     6.869184E-8
  526           2225.     6.843037E-8
  527           2226.     6.816705E-8
  528           2227.     6.790187E-8
  529           2228.     6.763481E-8
  530           2229.     6.736595E-8
  531           2230.     6.709517E-8
  532           2231.     6.681919E-8
  533           2232.     6.661777E-8
  534           2233.     6.641520E-8
  535           2234.     6.621152E-8
  536           2235.     6.600673E-8
  537           2236.     6.580078E-8
  538           2237.     6.559369E-8
  539           2238.     6.538548E-8
  540           2239.     6.517612E-8
  541           2240.     6.496565E-8
  542           2241.     6.481751E-8
  543           2242.     6.483208E-8
  544           2243.     6.484638E-8
  545           2244.     6.486045E-8
  546           2245.     6.487424E-8
  547           2246.     6.488778E-8
  548           2247.     6.490104E-8
  549           2248.     6.491408E-8
  550           2249.     6.492685E-8
  551           2250.     6.493936E-8
  552           2251.     6.512229E-8
  553           2252.     6.569025E-8
  554           2253.     6.625998E-8
  555           2254.     6.683148E-8
  556           2255.     6.740473E-8
  557           2256.     6.797973E-8
  558           2257.     6.855651E-8
  559           2258.     6.913501E-8
  560           2259.     6.971531E-8
  561           2260.     7.029740E-8
  562           2261.     7.081355E-8
  563           2262.     7.117836E-8
  564           2263.     7.154411E-8
  565           2264.     7.191084E-8
  566           2265.     7.227854E-8
  567           2266.     7.264723E-8
  568           2267.     7.301686E-8
  569           2268.     7.338745E-8
  570           2269.     7.375905E-8
  571           2270.     7.413163E-8
  572           2271.     7.426667E-8
  573           2272.     7.384433E-8
  574           2273.     7.342022E-8
  575           2274.     7.299430E-8
  576           2275.     7.256660E-8
  577           2276.     7.213710E-8
  578           2277.     7.170578E-8
  579           2278.     7.127267E-8
  580           2279.     7.083774E-8
  581           2280.     7.040102E-8
  582           2281.     7.014143E-8
  583           2282.     7.032730E-8
  584           2283.     7.051352E-8
  585           2284.     7.070003E-8
  586           2285.     7.088687E-8
  587           2286.     7.107403E-8
  588           2287.     7.126151E-8
  589           2288.     7.144929E-8
  590           2289.     7.163741E-8
  591           2290.     7.182584E-8
  592           2291.     7.196485E-8
  593           2292.     7.197225E-8
  594           2293.     7.197939E-8
  595           2294.     7.198624E-8
  596           2295.     7.199284E-8
  597           2296.     7.199917E-8
  598           2297.     7.200521E-8
  599           2298.     7.201099E-8
  600           2299.     7.201650E-8
  601           2300.     7.202173E-8
  602           2301.     7.208934E-8
  603           2302.     7.243293E-8
  604           2303.     7.277707E-8
  605           2304.     7.312177E-8
  606           2305.     7.346704E-8
  607           2306.     7.381289E-8
  608           2307.     7.415927E-8
  609           2308.     7.450624E-8
  610           2309.     7.485375E-8
  611           2310.     7.520184E-8
  612           2311.     7.529833E-8
  613           2312.     7.477988E-8
  614           2313.     7.426040E-8
  615           2314.     7.373989E-8
  616           2315.     7.321837E-8
  617           2316.     7.269579E-8
  618           2317.     7.217223E-8
  619           2318.     7.164764E-8
  620           2319.     7.112197E-8
  621           2320.     7.059531E-8
  622           2321.     7.014983E-8
  623           2322.     6.992786E-8
  624           2323.     6.970549E-8
  625           2324.     6.948274E-8
  626           2325.     6.925953E-8
  627           2326.     6.903591E-8
  628           2327.     6.881191E-8
  629           2328.     6.858745E-8
  630           2329.     6.836261E-8
  631           2330.     6.813736E-8
  632           2331.     6.845750E-8
  633           2332.     7.013661E-8
  634           2333.     7.181858E-8
  635           2334.     7.350334E-8
  636           2335.     7.519098E-8
  637           2336.     7.688143E-8
  638           2337.     7.857472E-8
  639           2338.     8.027088E-8
  640           2339.     8.196988E-8
  641           2340.     8.367175E-8
  642           2341.     8.459605E-8
  643           2342.     8.354404E-8
  644           2343.     8.249017E-8
  645           2344.     8.143446E-8
  646           2345.     8.037689E-8
  647           2346.     7.931747E-8
  648           2347.     7.825617E-8
  649           2348.     7.719304E-8
  650           2349.     7.612802E-8
  651           2350.     7.506114E-8
  652           2351.     7.434800E-8
  653           2352.     7.454953E-8
  654           2353.     7.475133E-8
  655           2354.     7.495341E-8
  656           2355.     7.515576E-8
  657           2356.     7.535838E-8
  658           2357.     7.556125E-8
  659           2358.     7.576440E-8
  660           2359.     7.596778E-8
  661           2360.     7.617145E-8
  662           2361.     7.641954E-8
  663           2362.     7.680399E-8
  664           2363.     7.718889E-8
  665           2364.     7.757430E-8
  666           2365.     7.796023E-8
  667           2366.     7.834664E-8
  668           2367.     7.873352E-8
  669           2368.     7.912092E-8
  670           2369.     7.950881E-8
  671           2370.     7.989721E-8
  672           2371.     8.014418E-8
  673           2372.     8.000250E-8
  674           2373.     7.986052E-8
  675           2374.     7.971823E-8
  676           2375.     7.957568E-8
  677           2376.     7.943281E-8
  678           2377.     7.928965E-8
  679           2378.     7.914621E-8
  680           2379.     7.900250E-8
  681           2380.     7.885846E-8
  682           2381.     7.863291E-8
  683           2382.     7.819407E-8
  684           2383.     7.775450E-8
  685           2384.     7.731420E-8
  686           2385.     7.687314E-8
  687           2386.     7.643133E-8
  688           2387.     7.598877E-8
  689           2388.     7.554552E-8
  690           2389.     7.510149E-8
  691           2390.     7.465666E-8
  692           2391.     7.429962E-8
  693           2392.     7.420040E-8
  694           2393.     7.410100E-8
  695           2394.     7.400143E-8
  696           2395.     7.390167E-8
  697           2396.     7.380173E-8
  698           2397.     7.370162E-8
  699           2398.     7.360134E-8
  700           2399.     7.350083E-8
  701           2400.     7.340015E-8
  702           2401.     7.361929E-8
  703           2402.     7.496623E-8
  704           2403.     7.631132E-8
  705           2404.     7.765459E-8
  706           2405.     7.899598E-8
  707           2406.     8.033555E-8
  708           2407.     8.167322E-8
  709           2408.     8.300906E-8
  710           2409.     8.434304E-8
  711           2410.     8.567518E-8
  712           2411.     8.645173E-8
  713           2412.     8.571084E-8
  714           2413.     8.497082E-8
  715           2414.     8.423164E-8
  716           2415.     8.349333E-8
  717           2416.     8.275587E-8
  718           2417.     8.201928E-8
  719           2418.     8.128357E-8
  720           2419.     8.054869E-8
  721           2420.     7.981468E-8
  722           2421.     7.899764E-8
  723           2422.     7.795045E-8
  724           2423.     7.690458E-8
  725           2424.     7.586002E-8
  726           2425.     7.481678E-8
  727           2426.     7.377485E-8
  728           2427.     7.273422E-8
  729           2428.     7.169491E-8
  730           2429.     7.065694E-8
  731           2430.     6.962026E-8
  732           2431.     6.917287E-8
  733           2432.     7.042303E-8
  734           2433.     7.167074E-8
  735           2434.     7.291598E-8
  736           2435.     7.415878E-8
  737           2436.     7.539909E-8
  738           2437.     7.663692E-8
  739           2438.     7.787234E-8
  740           2439.     7.910523E-8
  741           2440.     8.033571E-8
  742           2441.     8.109843E-8
  743           2442.     8.051791E-8
  744           2443.     7.993826E-8
  745           2444.     7.935945E-8
  746           2445.     7.878150E-8
  747           2446.     7.820441E-8
  748           2447.     7.762813E-8
  749           2448.     7.705273E-8
  750           2449.     7.647817E-8
  751           2450.     7.590447E-8
  752           2451.     7.584366E-8
  753           2452.     7.725646E-8
  754           2453.     7.866672E-8
  755           2454.     8.007435E-8
  756           2455.     8.147939E-8
  757           2456.     8.288181E-8
  758           2457.     8.428167E-8
  759           2458.     8.567889E-8
  760           2459.     8.707352E-8
  761           2460.     8.846552E-8
  762           2461.     8.937820E-8
  763           2462.     8.892687E-8
  764           2463.     8.847621E-8
  765           2464.     8.802627E-8
  766           2465.     8.757701E-8
  767           2466.     8.712844E-8
  768           2467.     8.668054E-8
  769           2468.     8.623338E-8
  770           2469.     8.578692E-8
  771           2470.     8.534115E-8
  772           2471.     8.489801E-8
  773           2472.     8.443843E-8
  774           2473.     8.397948E-8
  775           2474.     8.352117E-8
  776           2475.     8.306354E-8
  777           2476.     8.260658E-8
  778           2477.     8.215026E-8
  779           2478.     8.169462E-8
  780           2479.     8.123963E-8
  781           2480.     8.078531E-8
  782           2481.     8.053129E-8
  783           2482.     8.087276E-8
  784           2483.     8.121344E-8
  785           2484.     8.155337E-8
  786           2485.     8.189252E-8
  787           2486.     8.223090E-8
  788           2487.     8.256849E-8
  789           2488.     8.290531E-8
  790           2489.     8.324132E-8
  791           2490.     8.357657E-8
  792           2491.     8.353008E-8
  793           2492.     8.235743E-8
  794           2493.     8.118696E-8
  795           2494.     8.001866E-8
  796           2495.     7.885255E-8
  797           2496.     7.768864E-8
  798           2497.     7.652690E-8
  799           2498.     7.536734E-8
  800           2499.     7.420999E-8
  801           2500.     7.305481E-8
  802           2501.     7.232357E-8
  803           2502.     7.291278E-8
  804           2503.     7.350042E-8
  805           2504.     7.408647E-8
  806           2505.     7.467090E-8
  807           2506.     7.525375E-8
  808           2507.     7.583502E-8
  809           2508.     7.641468E-8
  810           2509.     7.699275E-8
  811           2510.     7.756923E-8
  812           2511.     7.796319E-8
  813           2512.     7.779516E-8
  814           2513.     7.762730E-8
  815           2514.     7.745954E-8
  816           2515.     7.729194E-8
  817           2516.     7.712450E-8
  818           2517.     7.695719E-8
  819           2518.     7.679002E-8
  820           2519.     7.662304E-8
  821           2520.     7.645615E-8
  822           2521.     7.618451E-8
  823           2522.     7.560583E-8
  824           2523.     7.502842E-8
  825           2524.     7.445222E-8
  826           2525.     7.387721E-8
  827           2526.     7.330342E-8
  828           2527.     7.273087E-8
  829           2528.     7.215952E-8
  830           2529.     7.158938E-8
  831           2530.     7.102048E-8
  832           2531.     7.054457E-8
  833           2532.     7.033938E-8
  834           2533.     7.013445E-8
  835           2534.     6.992980E-8
  836           2535.     6.972537E-8
  837           2536.     6.952123E-8
  838           2537.     6.931734E-8
  839           2538.     6.911370E-8
  840           2539.     6.891034E-8
  841           2540.     6.870722E-8
  842           2541.     6.835624E-8
  843           2542.     6.752934E-8
  844           2543.     6.670419E-8
  845           2544.     6.588084E-8
  846           2545.     6.505926E-8
  847           2546.     6.423952E-8
  848           2547.     6.342152E-8
  849           2548.     6.260534E-8
  850           2549.     6.179091E-8
  851           2550.     6.097832E-8
  852           2551.     6.053094E-8
  853           2552.     6.128619E-8
  854           2553.     6.203919E-8
  855           2554.     6.278993E-8
  856           2555.     6.353844E-8
  857           2556.     6.428470E-8
  858           2557.     6.502873E-8
  859           2558.     6.577049E-8
  860           2559.     6.651001E-8
  861           2560.     6.724728E-8
  862           2561.     6.778196E-8
  863           2562.     6.763310E-8
  864           2563.     6.748434E-8
  865           2564.     6.733576E-8
  866           2565.     6.718728E-8
  867           2566.     6.703894E-8
  868           2567.     6.689071E-8
  869           2568.     6.674261E-8
  870           2569.     6.659462E-8
  871           2570.     6.644678E-8
  872           2571.     6.632138E-8
  873           2572.     6.627021E-8
  874           2573.     6.621891E-8
  875           2574.     6.616751E-8
  876           2575.     6.611598E-8
  877           2576.     6.606435E-8
  878           2577.     6.601255E-8
  879           2578.     6.596068E-8
  880           2579.     6.590866E-8
  881           2580.     6.585653E-8
  882           2581.     6.567276E-8
  883           2582.     6.506334E-8
  884           2583.     6.445536E-8
  885           2584.     6.384879E-8
  886           2585.     6.324365E-8
  887           2586.     6.263993E-8
  888           2587.     6.203764E-8
  889           2588.     6.143681E-8
  890           2589.     6.083737E-8
  891           2590.     6.023935E-8
  892           2591.     6.003879E-8
  893           2592.     6.118081E-8
  894           2593.     6.231956E-8
  895           2594.     6.345508E-8
  896           2595.     6.458730E-8
  897           2596.     6.571629E-8
  898           2597.     6.684201E-8
  899           2598.     6.796449E-8
  900           2599.     6.908366E-8
  901           2600.     7.019958E-8
  902           2601.     7.104850E-8
  903           2602.     7.101227E-8
  904           2603.     7.097577E-8
  905           2604.     7.093903E-8
  906           2605.     7.090205E-8
  907           2606.     7.086481E-8
  908           2607.     7.082732E-8
  909           2608.     7.078959E-8
  910           2609.     7.075160E-8
  911           2610.     7.071336E-8
  912           2611.     7.050100E-8
  913           2612.     6.969752E-8
  914           2613.     6.889625E-8
  915           2614.     6.809716E-8
  916           2615.     6.730026E-8
  917           2616.     6.650556E-8
  918           2617.     6.571307E-8
  919           2618.     6.492277E-8
  920           2619.     6.413465E-8
  921           2620.     6.334875E-8
  922           2621.     6.268647E-8
  923           2622.     6.243977E-8
  924           2623.     6.219349E-8
  925           2624.     6.194765E-8
  926           2625.     6.170223E-8
  927           2626.     6.145722E-8
  928           2627.     6.121265E-8
  929           2628.     6.096848E-8
  930           2629.     6.072474E-8
  931           2630.     6.048147E-8
  932           2631.     6.012328E-8
  933           2632.     5.933714E-8
  934           2633.     5.855308E-8
  935           2634.     5.777108E-8
  936           2635.     5.699115E-8
  937           2636.     5.621332E-8
  938           2637.     5.543757E-8
  939           2638.     5.466388E-8
  940           2639.     5.389228E-8
  941           2640.     5.312276E-8
  942           2641.     5.260435E-8
  943           2642.     5.302120E-8
  944           2643.     5.343633E-8
  945           2644.     5.384977E-8
  946           2645.     5.426154E-8
  947           2646.     5.467162E-8
  948           2647.     5.508001E-8
  949           2648.     5.548671E-8
  950           2649.     5.589172E-8
  951           2650.     5.629504E-8
  952           2651.     5.670062E-8
  953           2652.     5.709962E-8
  954           2653.     5.749701E-8
  955           2654.     5.789283E-8
  956           2655.     5.828704E-8
  957           2656.     5.867964E-8
  958           2657.     5.907064E-8
  959           2658.     5.946004E-8
  960           2659.     5.984784E-8
  961           2660.     6.023400E-8
  962           2661.     6.045667E-8
  963           2662.     6.006427E-8
  964           2663.     5.967276E-8
  965           2664.     5.928218E-8
  966           2665.     5.889250E-8
  967           2666.     5.850371E-8
  968           2667.     5.811581E-8
  969           2668.     5.772887E-8
  970           2669.     5.734280E-8
  971           2670.     5.695765E-8
  972           2671.     5.666656E-8
  973           2672.     5.675346E-8
  974           2673.     5.683967E-8
  975           2674.     5.692520E-8
  976           2675.     5.701006E-8
  977           2676.     5.709423E-8
  978           2677.     5.717771E-8
  979           2678.     5.726052E-8
  980           2679.     5.734266E-8
  981           2680.     5.742409E-8
  982           2681.     5.752164E-8
  983           2682.     5.766308E-8
  984           2683.     5.780365E-8
  985           2684.     5.794340E-8
  986           2685.     5.808226E-8
  987           2686.     5.822026E-8
  988           2687.     5.835740E-8
  989           2688.     5.849370E-8
  990           2689.     5.862911E-8
  991           2690.     5.876368E-8
  992           2691.     5.868696E-8
  993           2692.     5.777701E-8
  994           2693.     5.686978E-8
  995           2694.     5.596530E-8
  996           2695.     5.506355E-8
  997           2696.     5.416456E-8
  998           2697.     5.326832E-8
  999           2698.     5.237484E-8
 1000           2699.     5.148410E-8
 1001           2700.     5.059611E-8
 1002           2701.     5.001188E-8
 1003           2702.     5.033814E-8
 1004           2703.     5.066420E-8
 1005           2704.     5.099009E-8
 1006           2705.     5.131579E-8
 1007           2706.     5.164134E-8
 1008           2707.     5.196670E-8
 1009           2708.     5.229188E-8
 1010           2709.     5.261687E-8
 1011           2710.     5.294168E-8
 1012           2711.     5.320651E-8
 1013           2712.     5.320666E-8
 1014           2713.     5.320680E-8
 1015           2714.     5.320694E-8
 1016           2715.     5.320707E-8
 1017           2716.     5.320718E-8
 1018           2717.     5.320732E-8
 1019           2718.     5.320739E-8
